Sequoia_ID,Season_Year,Species,Harvest_Date,How_Taken,Harvest_BMU,Harvest_County,Registration_Sex,BirthYear,Latitude,Longitude
BB22_571,2022,Black Bear,13-Sep-22,Hunting,Carney,Menominee,F,2021,45.9494158518,-87.565060351
BB22_572,2022,Black Bear,18-Sep-22,Hunting,Gwinn,Marquette,M,2020,46.2536019614,-87.2306767242
BB22_573,2022,Black Bear,12-Sep-22,Hunting,Newberry,Alger,M,2019,46.3541629492,-86.4385169337
BB22_574,2022,Black Bear,17-Sep-22,Hunting,Gwinn,Delta,M,2020,46.0360474928,-87.0857514669
BB22_575,2022,Black Bear,29-Sep-22,Hunting,Gwinn,Delta,F,2021,45.9635809135,-87.1910736428
BB22_576,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.0633371424,-86.1885556553
BB22_577,2022,Black Bear,7-Sep-22,Hunting,Gwinn,Delta,M,2020,45.9491978938,-87.1910297464
BB22_578,2022,Black Bear,7-Sep-22,Hunting,Gwinn,Delta,M,2021,45.7699320752,-86.9685501076
BB22_579,2022,Black Bear,10-Sep-22,Hunting,Gwinn,Delta,M,2019,46.1222381279,-86.6258010835
BB22_58,2022,Black Bear,13-Sep-22,Hunting,Baraga,Baraga,F,2018,46.9314898096,-88.5200899962
BB22_580,2022,Black Bear,7-Sep-22,Hunting,Newberry,Alger,F,2014,46.4554820315,-86.4172938384
BB22_581,2022,Black Bear,8-Sep-22,Hunting,Amasa,Iron,M,2020,46.2969546873,-88.4816322555
,2022,Black Bear,15-Sep-22,Hunting,Gladwin,Gladwin,F,2021,44.1049131781,-84.2164766069
,2022,Black Bear,17-Sep-22,Hunting,Red Oak,Alcona,M,2021,44.5474016712,-83.53319574
BB22_584,2022,Black Bear,9-Sep-22,Hunting,Carney,Menominee,M,2021,45.3102324437,-87.5241334172
BB22_585,2022,Black Bear,7-Sep-22,Hunting,Carney,Menominee,M,2020,45.5871807085,-87.3577894663
BB22_586,2022,Black Bear,14-Sep-22,Hunting,Gwinn,Delta,M,2018,45.9479189667,-86.6683904152
BB22_587,2022,Black Bear,16-Sep-22,Hunting,Gwinn,Marquette,M,2017,46.4275875473,-87.1901383868
BB22_588,2022,Black Bear,12-Sep-22,Hunting,Gwinn,Delta,M,2021,45.978082459,-87.003410243
,2022,Black Bear,18-Sep-22,Hunting,Red Oak,Alcona,F,2015,44.6604438107,-83.8169714054
BB22_59,2022,Black Bear,16-Sep-22,Hunting,Baraga,Baraga,M,2012,46.6575806894,-88.3349685915
,2022,Black Bear,17-Sep-22,Hunting,Red Oak,Montmorency,F,2021,44.8764935327,-84.1624298936
,2022,Black Bear,16-Sep-22,Hunting,Red Oak,Iosco,M,2021,44.4888129177,-83.7362418347
BB22_592,2022,Black Bear,10-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.3692022751,-89.7507159199
BB22_593,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,M,2021,46.2250362426,-88.4192572078
BB22_594,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,M,2020,46.2679687159,-88.5859354479
BB22_595,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,F,2021,46.2391373748,-88.6689007751
BB22_596,2022,Black Bear,10-Sep-22,Hunting,Baraga,Baraga,F,2017,46.8575917446,-88.2394427316
BB22_597,2022,Black Bear,11-Sep-22,Hunting,Amasa,Gogebic,F,2015,46.2105058077,-89.0640839845
BB22_598,2022,Black Bear,14-Sep-22,Hunting,Carney,Menominee,F,2018,45.5163780836,-87.4001956866
BB22_599,2022,Black Bear,12-Sep-22,Hunting,Gwinn,Marquette,M,2021,46.2681282776,-87.2724230748
BB22_6,2022,Black Bear,8-Sep-22,Hunting,Gwinn,Alger,M,2021,46.4709241431,-87.0223425212
BB22_60,2022,Black Bear,11-Sep-22,Hunting,Bergland,Gogebic,M,2022,46.3546502339,-90.0003828049
BB22_600,2022,Black Bear,7-Sep-22,Hunting,Gwinn,Delta,F,2017,46.035927967,-87.1487362542
BB22_601,2022,Black Bear,8-Sep-22,Hunting,Gwinn,Delta,M,2017,46.1518584577,-87.2102938767
BB22_602,2022,Black Bear,16-Sep-22,Hunting,Gwinn,Marquette,F,2019,45.9923533357,-87.2741695017
,2022,Black Bear,11-Sep-22,Hunting,Red Oak,Oscoda,F,2021,44.6597835587,-84.2011847412
,2022,Black Bear,11-Sep-22,Hunting,Red Oak,Crawford,F,2021,44.7783255247,-84.6962187716
BB22_605,2022,Black Bear,18-Sep-22,Hunting,Gwinn,Alger,M,2020,46.3546461846,-86.7935672416
,2022,Black Bear,13-Sep-22,Hunting,Red Oak,Crawford,M,2021,44.778059886,-84.6350897101
BB22_607,2022,Black Bear,17-Sep-22,Hunting,Amasa,Iron,F,2020,45.9940617212,-88.3770702359
,2022,Black Bear,17-Sep-22,Hunting,Gladwin,Ogemaw,M,2021,44.1835764531,-84.1958468603
BB22_609,2022,Black Bear,17-Sep-22,Hunting,Newberry,Luce,F,2021,46.4402874517,-85.7501041013
BB22_61,2022,Black Bear,10-Sep-22,Hunting,Bergland,Ontonagon,M,2020,46.5127701236,-89.6254299466
,2022,Black Bear,14-Sep-22,Hunting,Red Oak,Roscommon,F,2021,44.3269826041,-84.4608353106
,2022,Black Bear,16-Sep-22,Hunting,Red Oak,Alcona,M,2017,44.8057836832,-83.8590582928
,2022,Black Bear,16-Sep-22,Hunting,Red Oak,Oscoda,F,2020,44.7759319057,-84.3233688914
,2022,Black Bear,15-Sep-22,Hunting,Red Oak,Alcona,M,2021,44.690068215,-83.6966557798
,2022,Black Bear,15-Sep-22,Hunting,Red Oak,Alcona,F,2016,44.7191089261,-83.8581688671
,2022,Black Bear,17-Sep-22,Hunting,Red Oak,Oscoda,M,2018,44.7469058144,-84.261961534
,2022,Black Bear,17-Sep-22,Hunting,Red Oak,Oscoda,F,2017,44.6600802806,-83.9388670472
,2022,Black Bear,15-Sep-22,Hunting,Red Oak,Roscommon,F,2015,44.2253978468,-84.3985910334
,2022,Black Bear,14-Sep-22,Hunting,Gladwin,Ogemaw,F,2012,44.1830470112,-84.3358669635
,2022,Black Bear,14-Sep-22,Hunting,Red Oak,Roscommon,F,2019,44.269296186,-84.5605988804
BB22_62,2022,Black Bear,10-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.5418781896,-89.7507844878
BB22_620,2022,Black Bear,18-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.0490115428,-86.4790692321
BB22_621,2022,Black Bear,9-Sep-22,Hunting,Amasa,Iron,M,2018,46.1670035477,-88.9597860012
BB22_622,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,F,2021,46.2681868669,-88.8972159909
BB22_623,2022,Black Bear,8-Sep-22,Hunting,Amasa,Iron,F,2020,46.208661644,-88.5304350532
BB22_624,2022,Black Bear,7-Sep-22,Hunting,Carney,Dickinson,M,2020,46.0089660278,-87.870284829
BB22_625,2022,Black Bear,15-Sep-22,Hunting,Gwinn,Dickinson,M,2020,46.2247366104,-87.897582719
BB22_626,2022,Black Bear,20-Sep-22,Hunting,Gwinn,Dickinson,M,2021,46.2106458139,-88.0026320386
BB22_627,2022,Black Bear,12-Sep-22,Hunting,Amasa,Iron,F,2019,46.1813432801,-88.5024113823
BB22_628,2022,Black Bear,15-Sep-22,Hunting,Amasa,Iron,M,2022,46.1523663763,-88.5439786938
BB22_629,2022,Black Bear,8-Sep-22,Hunting,Amasa,Iron,M,2021,46.2679687159,-88.5859354479
BB22_63,2022,Black Bear,10-Sep-22,Hunting,Bergland,Gogebic,M,2017,46.2971295197,-89.8756491253
BB22_630,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,F,2013,46.2536297953,-88.3568983856
,2022,Black Bear,15-Sep-22,Hunting,Red Oak,Oscoda,M,2021,44.6734377641,-84.3420683117
BB22_632,2022,Black Bear,21-Sep-22,Hunting,Amasa,Iron,F,2022,46.4127119587,-88.2943335984
,2022,Black Bear,13-Sep-22,Hunting,Red Oak,Oscoda,F,2009,44.8348606649,-83.9595970567
BB22_634,2022,Black Bear,13-Sep-22,Hunting,Carney,Menominee,F,2022,45.9060288506,-87.6067729937
BB22_635,2022,Black Bear,25-Sep-22,Hunting,Gwinn,Marquette,F,2022,46.1956523027,-87.5435558709
,2022,Black Bear,12-Sep-22,Hunting,Red Oak,Alcona,M,2008,44.6603329621,-83.8778440687
,2022,Black Bear,11-Sep-22,Hunting,Red Oak,Oscoda,F,2017,44.7618215912,-83.9397928669
BB22_638,2022,Black Bear,27-Sep-22,Hunting,Gwinn,Alger,M,2022,46.2093737623,-86.8553152684
BB22_639,2022,Black Bear,23-Sep-22,Hunting,Gwinn,Delta,M,2020,45.9635809135,-87.1910736428
BB22_64,2022,Black Bear,10-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.4266366165,-89.9591443327
BB22_640,2022,Black Bear,3-Oct-22,Hunting,Carney,Dickinson,F,2020,45.9494968697,-87.8982803193
BB22_641,2022,Black Bear,27-Sep-22,Hunting,Newberry,Schoolcraft,M,2012,46.3826199552,-86.3140455466
BB22_642,2022,Black Bear,20-Sep-22,Hunting,Gwinn,Delta,M,2020,46.0934052228,-86.7719635205
,2022,Black Bear,1-Oct-22,Hunting,Carney,Menominee,F,2022,45.7905195016,-87.3566294969
,2022,Black Bear,28-Sep-22,Hunting,Gwinn,Marquette,M,2022,46.1954585554,-87.3351633492
,2022,Black Bear,11-Sep-22,Hunting,Carney,Menominee,F,2022,45.572297567,-87.7483616336
,2022,Black Bear,14-Sep-22,Hunting,Carney,Menominee,M,2022,45.4118588756,-87.4614239066
BB22_647,2022,Black Bear,10-Oct-22,Hunting,Baraga,Marquette,M,2020,46.5859879128,-87.7711057389
BB22_648,2022,Black Bear,10-Oct-22,Hunting,Amasa,Baraga,M,2020,46.4560352123,-88.5435013388
BB22_649,2022,Black Bear,3-Oct-22,Hunting,Baraga,Keweenaw,F,2018,47.423925878,-88.0566003401
BB22_65,2022,Black Bear,7-Sep-22,Hunting,Bergland,Ontonagon,F,2016,46.5274814345,-89.4382974302
BB22_650,2022,Black Bear,30-Sep-22,Hunting,Baraga,Houghton,F,2020,46.7868819941,-88.8798669605
BB22_651,2022,Black Bear,2-Oct-22,Hunting,Baraga,Ontonagon,M,2021,46.6869313354,-88.9378478426
BB22_652,2022,Black Bear,3-Oct-22,Hunting,Bergland,Ontonagon,M,2017,46.7156820802,-89.3341876081
BB22_653,2022,Black Bear,1-Oct-22,Hunting,Baraga,Ontonagon,F,2021,46.8010052951,-88.984850236
BB22_654,2022,Black Bear,10-Sep-22,Hunting,Baraga,Keweenaw,M,2019,47.4238742585,-88.0989544634
BB22_655,2022,Black Bear,1-Oct-22,Hunting,Baraga,Keweenaw,M,2015,47.24496018,-88.2374679144
BB22_656,2022,Black Bear,1-Oct-22,Hunting,Amasa,Iron,F,2018,46.3400363781,-89.0638744131
BB22_657,2022,Black Bear,19-Sep-22,Hunting,Baraga,Keweenaw,M,2021,47.4637203752,-88.0842386245
BB22_658,2022,Black Bear,29-Sep-22,Hunting,Baraga,Keweenaw,M,2021,47.3949016103,-88.0355337424
BB22_659,2022,Black Bear,20-Sep-22,Hunting,Baraga,Ontonagon,M,2020,46.8732085292,-89.1334411442
BB22_66,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,M,2016,46.2969582813,-89.5008892898
BB22_660,2022,Black Bear,22-Sep-22,Hunting,Baraga,Ontonagon,F,2006,46.5857313296,-89.0432347282
BB22_661,2022,Black Bear,10-Sep-22,Hunting,Baraga,Houghton,F,2021,47.1925906737,-88.3513025832
BB22_662,2022,Black Bear,23-Sep-22,Hunting,Baraga,Ontonagon,M,2020,46.9738866089,-89.1120389128
BB22_663,2022,Black Bear,24-Sep-22,Hunting,Baraga,Ontonagon,M,2018,46.6867383584,-88.9168041432
BB22_664,2022,Black Bear,27-Sep-22,Hunting,Baraga,Keweenaw,M,2019,47.423925878,-88.0566003401
BB22_665,2022,Black Bear,23-Sep-22,Hunting,Baraga,Ontonagon,M,2021,46.9738866089,-89.1120389128
BB22_666,2022,Black Bear,23-Sep-22,Hunting,Baraga,Ontonagon,M,2021,46.6867383584,-88.9168041432
BB22_667,2022,Black Bear,30-Sep-22,Hunting,Baraga,Keweenaw,M,2020,47.4383041994,-88.0149222833
BB22_668,2022,Black Bear,5-Oct-22,Hunting,Baraga,Keweenaw,F,2017,47.4238742585,-88.0989544634
BB22_669,2022,Black Bear,29-Sep-22,Hunting,Baraga,Ontonagon,M,2019,46.6437457104,-89.0427145735
BB22_67,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.5704602993,-89.6249577449
BB22_670,2022,Black Bear,23-Sep-22,Hunting,Baraga,Houghton,F,2011,46.6001712051,-88.918186449
BB22_671,2022,Black Bear,25-Sep-22,Hunting,Baraga,Keweenaw,F,2021,47.3076638395,-88.4152995026
BB22_672,2022,Black Bear,25-Sep-22,Hunting,Baraga,Houghton,F,2012,47.1202012264,-88.3727451897
BB22_673,2022,Black Bear,24-Sep-22,Hunting,Baraga,Ontonagon,F,2019,46.8152065936,-88.9852858228
BB22_674,2022,Black Bear,25-Sep-22,Hunting,Baraga,Baraga,M,2021,46.6863600626,-88.4388704263
BB22_675,2022,Black Bear,11-Sep-22,Hunting,Baraga,Keweenaw,M,2021,47.4383924475,-88.035808734
BB22_676,2022,Black Bear,28-Sep-22,Hunting,Baraga,Houghton,F,2020,46.8011978341,-88.8587362708
BB22_677,2022,Black Bear,25-Sep-22,Hunting,Baraga,Houghton,F,2020,47.1342132655,-88.6268290037
BB22_678,2022,Black Bear,19-Sep-22,Hunting,Baraga,Ontonagon,F,2018,46.7866488724,-89.048708345
BB22_679,2022,Black Bear,26-Sep-22,Hunting,Bergland,Ontonagon,F,2018,46.8158460845,-89.5558333222
BB22_68,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.3259500526,-89.9593030859
BB22_680,2022,Black Bear,14-Sep-22,Hunting,Baraga,Keweenaw,M,2019,47.4095486975,-87.8036216588
BB22_681,2022,Black Bear,26-Sep-22,Hunting,Baraga,Keweenaw,M,2020,47.3949401133,-88.0777224455
BB22_682,2022,Black Bear,15-Sep-22,Hunting,Baraga,Keweenaw,M,2019,47.3962924055,-87.8045970949
BB22_683,2022,Black Bear,6-Oct-22,Hunting,Baraga,Keweenaw,M,2021,47.3079118831,-88.2885504578
BB22_684,2022,Black Bear,15-Sep-22,Hunting,Baraga,Keweenaw,M,2019,47.4238742585,-88.0989544634
BB22_685,2022,Black Bear,4-Oct-22,Hunting,Baraga,Keweenaw,F,2010,47.3079118831,-88.2885504578
BB22_686,2022,Black Bear,28-Sep-22,Hunting,Baraga,Keweenaw,M,2021,47.4384288518,-88.0778791772
BB22_687,2022,Black Bear,13-Sep-22,Hunting,Baraga,Keweenaw,M,2014,47.380069008,-88.3094701407
BB22_688,2022,Black Bear,21-Sep-22,Hunting,Baraga,Houghton,M,2020,46.6149319679,-88.9598231797
BB22_689,2022,Black Bear,19-Sep-22,Hunting,Baraga,Houghton,M,2014,46.7866315986,-88.6893021363
BB22_69,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,M,2021,46.5129720942,-89.8757272476
BB22_690,2022,Black Bear,26-Sep-22,Hunting,Baraga,Keweenaw,M,2021,47.3950419521,-88.1203220643
BB22_691,2022,Black Bear,28-Sep-22,Hunting,Baraga,Houghton,M,2021,46.8158122607,-88.8374157031
BB22_692,2022,Black Bear,20-Sep-22,Hunting,Baraga,Houghton,M,2020,46.6146154304,-88.9178403132
BB22_693,2022,Black Bear,3-Oct-22,Hunting,Amasa,Baraga,F,2020,46.4561243954,-88.626784989
BB22_694,2022,Black Bear,13-Sep-22,Hunting,Baraga,Keweenaw,F,2019,47.4238742585,-88.0989544634
BB22_695,2022,Black Bear,14-Sep-22,Hunting,Baraga,Keweenaw,M,2010,47.4691271736,-87.9797607098
BB22_696,2022,Black Bear,10-Sep-22,Hunting,Baraga,Keweenaw,M,2020,47.4379640063,-87.846140258
BB22_697,2022,Black Bear,29-Sep-22,Hunting,Baraga,Keweenaw,M,2020,47.394849465,-88.1623348178
BB22_698,2022,Black Bear,1-Oct-22,Hunting,Baraga,Keweenaw,F,2022,47.3801277968,-88.2682669584
BB22_699,2022,Black Bear,7-Sep-22,Hunting,Baraga,Keweenaw,M,2018,47.4527596295,-87.9305121386
BB22_7,2022,Black Bear,10-Sep-22,Hunting,Amasa,Baraga,M,2016,46.4706557653,-88.4601046627
BB22_70,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,M,2020,46.5710919245,-89.917044778
BB22_700,2022,Black Bear,22-Sep-22,Hunting,Baraga,Houghton,M,2021,46.6431200655,-88.8346672238
BB22_701,2022,Black Bear,26-Sep-22,Hunting,Baraga,Houghton,F,2019,46.9312994737,-88.8375794016
BB22_702,2022,Black Bear,29-Sep-22,Hunting,Baraga,Houghton,M,2020,46.8298328148,-88.9010406692
BB22_703,2022,Black Bear,11-Sep-22,Hunting,Baraga,Ontonagon,M,2019,46.7721357901,-89.0059395152
BB22_704,2022,Black Bear,12-Sep-22,Hunting,Baraga,Baraga,F,2019,46.9023715757,-88.1186306071
BB22_705,2022,Black Bear,13-Sep-22,Hunting,Bergland,,M,2020,46.6725683856,-89.2304917717
BB22_706,2022,Black Bear,13-Sep-22,Hunting,Baraga,Houghton,F,2021,46.90207496,-88.9007534433
BB22_707,2022,Black Bear,12-Sep-22,Hunting,Baraga,Baraga,M,2017,47.003787994,-88.7955876184
BB22_708,2022,Black Bear,14-Sep-22,Hunting,Baraga,Houghton,M,2019,46.8154084301,-88.9010601075
BB22_709,2022,Black Bear,10-Sep-22,Hunting,Baraga,Houghton,M,2015,46.9892722486,-88.838033673
BB22_71,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,M,2017,46.6290084193,-89.9169395521
BB22_710,2022,Black Bear,27-Sep-22,Hunting,Baraga,Ontonagon,F,2021,46.8155962281,-89.1130479888
BB22_711,2022,Black Bear,12-Sep-22,Hunting,Baraga,Houghton,M,2020,46.9165840165,-88.7524749332
BB22_712,2022,Black Bear,12-Sep-22,Hunting,Baraga,Houghton,F,2014,47.0760511028,-88.5632316262
BB22_713,2022,Black Bear,14-Sep-22,Hunting,Baraga,Houghton,M,2020,46.7868819941,-88.8798669605
BB22_714,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,F,2018,46.3242507692,-85.895758416
BB22_715,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.4975610824,-85.8752958332
BB22_716,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,M,2015,46.498176969,-86.1676017246
BB22_717,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,F,2007,46.3965309482,-85.8753374592
BB22_718,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,F,2009,46.4981285954,-86.2097101279
BB22_719,2022,Black Bear,14-Sep-22,Hunting,Gwinn,Alger,M,2019,46.1659688509,-86.8135470201
BB22_72,2022,Black Bear,7-Sep-22,Hunting,Bergland,Gogebic,F,2018,46.5713082807,-90.1242614556
,2022,Black Bear,15-Sep-22,Hunting,Gwinn,Alger,U,2020,46.267542733,-86.8139202991
BB22_721,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.3382382165,-86.0633397805
BB22_722,2022,Black Bear,13-Sep-22,Hunting,Newberry,Luce,M,2017,46.5700218318,-85.8344243891
BB22_723,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.4837202684,-86.1466745598
BB22_724,2022,Black Bear,17-Sep-22,Hunting,Newberry,Schoolcraft,F,2019,46.3820835774,-86.146409546
BB22_725,2022,Black Bear,17-Sep-22,Hunting,Gwinn,Alger,F,2020,46.3111197632,-86.7301003785
BB22_726,2022,Black Bear,17-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.498176969,-86.1676017246
BB22_727,2022,Black Bear,15-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.0196363284,-86.105804417
BB22_728,2022,Black Bear,23-Sep-22,Hunting,Baraga,Keweenaw,F,2018,47.4238742585,-88.0989544634
BB22_729,2022,Black Bear,23-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.3527072168,-86.0007411468
BB22_73,2022,Black Bear,15-Sep-22,Hunting,Bergland,Ontonagon,M,2019,46.5709656502,-89.2926880254
BB22_730,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.2089511357,-85.9382897854
BB22_731,2022,Black Bear,20-Sep-22,Hunting,Amasa,Iron,M,2020,46.1522410139,-88.5025229503
BB22_732,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,45.9616975245,-85.9188832494
,,,,,,,,2003,,
BB22_734,2022,Black Bear,24-Sep-22,Hunting,Newberry,Schoolcraft,M,2015,46.4543824329,-86.0004924548
BB22_735,2022,Black Bear,23-Sep-22,Hunting,Newberry,Schoolcraft,M,2022,46.4110028916,-85.8960966177
BB22_736,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.3383781451,-86.1046490172
BB22_737,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2018,46.1800480978,-85.8756871211
BB22_738,2022,Black Bear,,Hunting,Newberry,Schoolcraft,M,2019,46.4838775562,-86.1676107672
BB22_739,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.3387111525,-85.8959097386
BB22_74,2022,Black Bear,19-Sep-22,Hunting,Baraga,Baraga,F,2019,46.7007943695,-88.6053385066
BB22_740,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.2088603376,-85.9592400979
BB22_741,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2016,46.2088603376,-85.9592400979
BB22_742,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,F,2020,46.4255374086,-86.0632421055
BB22_743,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.4835725284,-86.2718627804
BB22_744,2022,Black Bear,10-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.2807098655,-85.9380685621
BB22_745,2022,Black Bear,9-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.2088603376,-85.9592400979
BB22_746,2022,Black Bear,12-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.2231658741,-85.9798049869
BB22_747,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,F,2009,46.0345423926,-85.938244256
BB22_748,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,F,2020,46.0493126079,-85.8955417128
BB22_749,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2019,46.0933974103,-85.9584359922
BB22_75,2022,Black Bear,8-Sep-22,Hunting,Bergland,Gogebic,F,2021,46.4844294519,-89.5211212362
BB22_750,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2021,46.1800480978,-85.8756871211
BB22_751,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2020,46.281196792,-85.8128494874
BB22_752,2022,Black Bear,7-Sep-22,Hunting,Amasa,Iron,F,2019,46.3838954548,-88.1898171987
BB22_753,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.005201773,-85.9806663224
BB22_754,2022,Black Bear,7-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.2088966346,-85.9174265974
BB22_755,2022,Black Bear,8-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.4980687004,-86.1051355781
BB22_756,2022,Black Bear,15-Sep-22,Hunting,Amasa,Marquette,M,2020,46.3844312566,-88.0436675325
BB22_757,2022,Black Bear,13-Sep-22,Hunting,Newberry,Luce,F,2013,46.6003925597,-85.3336641932
BB22_758,2022,Black Bear,14-Sep-22,Hunting,Newberry,Luce,F,2019,46.4695611402,-85.312361737
BB22_759,2022,Black Bear,13-Sep-22,Hunting,Newberry,Schoolcraft,F,2021,46.1507449068,-86.479605598
BB22_76,2022,Black Bear,13-Sep-22,Hunting,Bergland,Ontonagon,F,2007,46.6863961162,-89.645176069
BB22_760,2022,Black Bear,13-Sep-22,Hunting,Newberry,Luce,M,2020,46.5709155032,-85.3953838978
BB22_761,2022,Black Bear,13-Sep-22,Hunting,Newberry,Luce,M,2018,46.5998332655,-85.6251340941
,2022,Black Bear,17-Sep-22,Hunting,Baldwin,Grand Traverse,F,2021,44.5194408474,-85.4866440325
BB22_763,2022,Black Bear,14-Sep-22,Hunting,Newberry,Schoolcraft,F,2016,46.1798469574,-86.479765753
BB22_764,2022,Black Bear,12-Sep-22,Hunting,Newberry,Luce,F,2017,46.3108150205,-85.4154876266
BB22_765,2022,Black Bear,12-Sep-22,Hunting,Newberry,Luce,F,2020,46.5563318588,-85.6046593014
BB22_766,2022,Black Bear,12-Sep-22,Hunting,Newberry,Luce,F,2018,46.5419746572,-85.353886558
BB22_767,2022,Black Bear,11-Sep-22,Hunting,Newberry,Schoolcraft,M,2020,46.194408661,-85.9592697054
BB22_768,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2020,46.4983183853,-85.6256693715
BB22_769,2022,Black Bear,8-Sep-22,Hunting,Newberry,Luce,F,2019,46.5857741523,-85.4165382076
BB22_77,2022,Black Bear,13-Sep-22,Hunting,Bergland,Gogebic,F,2019,46.5565662963,-89.8962847108
BB22_770,2022,Black Bear,8-Sep-22,Hunting,Gwinn,Marquette,F,2020,46.2539548761,-87.6054883346
BB22_771,2022,Black Bear,8-Sep-22,Hunting,Newberry,Luce,M,2019,46.5708983615,-85.3538408194
BB22_772,2022,Black Bear,8-Sep-22,Hunting,Newberry,Luce,M,2020,46.5857202241,-85.3335737651
BB22_773,2022,Black Bear,8-Sep-22,Hunting,Newberry,Mackinac,M,2017,46.0368698858,-85.1007290867
BB22_774,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2019,46.4982458099,-85.6676216175
BB22_775,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,F,2021,46.6294269108,-85.4585829035
BB22_776,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2020,46.3825169575,-85.7501595142
BB22_777,2022,Black Bear,7-Sep-22,Hunting,Newberry,Luce,M,2017,46.585586098,-85.3539862624
BB22_778,2022,Black Bear,22-Sep-22,Hunting,Newberry,Luce,M,2017,46.469289353,-85.6883617732
BB22_779,2022,Black Bear,23-Sep-22,Hunting,Newberry,Luce,F,2021,46.3827792924,-85.3328709466
BB22_78,2022,Black Bear,16-Sep-22,Hunting,Baraga,Houghton,F,2020,46.6146154304,-88.9178403132
BB22_780,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2021,46.4982290934,-85.6046945483
BB22_781,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2017,46.5412771559,-85.8133510846
BB22_782,2022,Black Bear,20-Sep-22,Hunting,Newberry,Chippewa,M,2020,46.3251727532,-85.2081252705
BB22_783,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2021,46.4548082612,-85.6881535932
BB22_784,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2020,46.6583859403,-85.4373196139
BB22_785,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2021,46.3972830805,-85.4163957854
BB22_786,2022,Black Bear,26-Sep-22,Hunting,Newberry,Luce,M,2020,46.3106489057,-85.3325090811
BB22_787,2022,Black Bear,25-Sep-22,Hunting,Newberry,Luce,M,2020,46.5562737406,-85.6888555523
